Episode,Build,Reward,APFD,Improvement
330,615251949,2.0,0.6666666666666666,0.0
331,713605920,29.42290473239145,0.38496732026143793,-0.0019607843137254832
332,702181122,18.82947236324523,0.41537667698658415,-0.010319917440660409
333,700147030,27.70996778463858,0.34475218658892126,-0.007288629737609353
334,700203934,28.0,0.35349854227405253,0.0
335,699221251,28.0,0.34693877551020413,0.0
336,703510554,28.0,0.3440233236151604,0.0
337,716753381,30.0,0.3562091503267974,0.0
338,611121236,2.0,1.0,0.0
339,717058200,30.0,0.35555555555555557,0.0
340,723552115,28.0,0.34037900874635574,0.0
341,723724122,30.0,0.36209150326797385,0.0
342,720772092,28.0,0.3491253644314869,0.0
343,607127979,2.0,0.6666666666666666,0.0
344,721834538,26.157842240022767,0.337463556851312,-0.001457725947521804
345,715596162,29.571731934029167,0.35228758169934643,0.0
346,722869348,30.781553697126874,0.3954248366013072,0.02875816993464053
347,721784822,28.0,0.34329446064139946,0.0
348,716626551,30.0,0.35555555555555557,0.0
349,730098655,27.631346276006756,0.34985422740524785,-0.0007288629737609575
350,697021217,48.0,0.5294117647058822,0.0
351,700147030,28.0,0.3520408163265306,0.0
352,700147030,28.28319884623285,0.3717201166180758,0.019679300291545188
353,621261626,2.0,1.0,0.0
354,695146857,48.0,0.5339052287581699,0.0
355,721886994,28.0,0.34329446064139946,0.0
356,704432502,27.484285984711363,0.3717201166180758,0.018221574344023272
357,706561001,28.614480577039224,0.37390670553935856,0.020408163265306034
358,699534352,48.0,0.5298202614379084,0.0
359,697021217,48.0,0.5294117647058822,0.0
360,715596162,30.0,0.35228758169934643,0.0
361,703719021,28.0,0.35349854227405253,0.0
362,724489368,29.076301679630298,0.3725490196078432,-0.0013071895424836555
363,715596162,30.544126483447684,0.3718954248366014,0.019607843137254943
364,723601437,30.847364834521702,0.39738562091503266,0.019607843137254832
365,721834538,27.745203605070323,0.3454810495626822,0.006559766763848396
366,700204918,27.458968314463856,0.3680758017492711,0.014577259475218596
367,619804718,2.0,1.0,0.0
368,607127979,2.0,0.6666666666666666,0.0
369,718016682,30.22448686007938,0.39999999999999997,0.019607843137254832
370,721834538,27.587789690776667,0.33819241982507287,-0.0007288629737609575
371,721820793,26.741410716790806,0.33819241982507287,-0.01093294460641403
372,696707092,28.207080087096767,0.36734693877551017,0.020408163265306034
373,721446689,28.0,0.3425655976676385,0.0
374,730008189,27.948687463335208,0.3330903790087464,-0.004373177842565634
375,717058200,29.21731223201017,0.3490196078431373,-0.006535947712418277
376,723552115,28.0,0.34037900874635574,0.0
377,721800318,27.256107517571444,0.33819241982507287,-0.0007288629737609575
378,611121236,2.0,1.0,0.0
379,730046856,28.0,0.347667638483965,0.0
380,721886814,27.289151951430668,0.3454810495626822,-0.0007288629737609575
381,619798381,2.0,1.0,0.0
382,724489368,30.1494985672513,0.38758169934640524,0.013725490196078383
383,721581134,27.334685282834933,0.3462099125364432,0.0
384,699221251,28.479447769663384,0.35349854227405253,0.006559766763848396
385,713605920,30.0,0.3869281045751634,0.0
386,716626847,30.0,0.37581699346405234,0.0
387,700194166,28.0,0.35349854227405253,0.0
388,723211456,30.0,0.3745098039215687,0.0
389,730008189,28.0,0.337463556851312,0.0
390,619798381,2.0,1.0,0.0
391,721446689,27.41669844165583,0.3425655976676385,0.0
392,704862536,28.45885835905217,0.3943148688046647,0.04081632653061218
393,702181122,19.386269924858837,0.434984520123839,0.009287925696594423
394,703550124,28.0,0.36151603498542273,0.0
395,721581134,28.0,0.3462099125364432,0.0
396,723492425,28.0,0.34037900874635574,0.0
397,697269522,47.43508946802066,0.5281862745098038,-0.0008169934640522847
398,621290563,2.0,0.8333333333333334,0.0
399,721446689,28.0,0.3425655976676385,0.0
400,700194166,28.0,0.35349854227405253,0.0
401,704432502,28.0,0.35349854227405253,0.0
402,716753381,30.0,0.3562091503267974,0.0
403,699864411,48.0,0.5294117647058822,0.0
404,621285212,2.0,1.0,0.0
405,697269522,48.0,0.5290032679738561,0.0
406,724412477,29.080672932632005,0.3568627450980392,0.0
407,728175517,30.0,0.35294117647058826,0.0
408,720772092,27.358888976837697,0.347667638483965,-0.001457725947521915
409,697269522,47.1526898269307,0.5277777777777777,-0.001225490196078427
410,690992502,48.15112158579121,0.5320128051220487,-0.0008003201280513128
411,615211413,2.0,0.8333333333333334,0.0
412,619804718,2.0,1.0,0.0
413,611121236,2.0,1.0,0.0
414,700203934,28.0,0.35349854227405253,0.0
415,721814604,30.0,0.3836601307189543,0.0
416,714050996,30.0,0.35555555555555557,0.0
417,699221251,28.0,0.34693877551020413,0.0
418,689679884,48.0,0.5339052287581699,0.0
419,615194827,2.0,1.0,0.0
420,724412477,30.306094793256555,0.3725490196078432,0.015686274509803977
421,703719021,28.0,0.35349854227405253,0.0
422,704432502,28.0,0.35349854227405253,0.0
423,716626847,29.951024424416666,0.37124183006535955,-0.004575163398692794
424,698578231,48.0,0.5290032679738561,0.0
425,716626551,30.979845441511344,0.3751633986928105,0.019607843137254943
426,721834538,28.0,0.3389212827988338,0.0
427,699221251,28.0,0.34693877551020413,0.0
428,697721190,48.0,0.5339052287581699,0.0
429,714051300,30.0,0.3745098039215687,0.0
430,728175517,30.0,0.35294117647058826,0.0
431,621777309,2.0,1.0,0.0
432,689679884,48.0,0.5339052287581699,0.0
433,696707092,28.0,0.34693877551020413,0.0
434,721886814,28.0,0.3462099125364432,0.0
435,704862536,28.0,0.35349854227405253,0.0
436,614747891,2.0,1.0,0.0
437,699864411,47.88681540399177,0.5281862745098038,-0.001225490196078427
438,721784822,27.316456329572368,0.3396501457725948,-0.0036443148688046767
439,699534352,48.0,0.5298202614379084,0.0
440,706561001,28.0,0.35349854227405253,0.0
441,699264549,48.0,0.5294117647058822,0.0
442,724489368,30.0,0.37385620915032686,0.0
443,699264549,48.0,0.5294117647058822,0.0
444,690992502,48.26106166895087,0.5320128051220487,-0.0008003201280513128
445,717058200,30.0,0.35555555555555557,0.0
446,696707092,28.0,0.34693877551020413,0.0
447,728175517,30.38894161834572,0.3699346405228759,0.016993464052287632
448,713605920,30.0,0.3869281045751634,0.0
449,702181122,19.530305338127064,0.4453044375644995,0.019607843137254943
450,621775730,2.0,0.8333333333333334,0.0
451,703719021,27.47056983363825,0.3462099125364432,-0.007288629737609353
452,718016682,29.793367961013978,0.39215686274509803,0.0117647058823529
453,700203934,28.0,0.35349854227405253,0.0
454,621261626,2.0,1.0,0.0
455,698578231,48.0,0.5290032679738561,0.0
456,721814604,30.91072155046055,0.3980392156862745,0.01437908496732021
457,730046856,28.0,0.347667638483965,0.0
458,694766862,47.772144424905676,0.5277777777777777,-0.001225490196078427
459,700203934,27.651723063520087,0.3622448979591837,0.008746355685131157
460,706561001,28.94511826431307,0.37390670553935856,0.020408163265306034
461,612547046,2.0,1.0,0.0
462,615211413,2.0,0.8333333333333334,0.0
463,700203934,27.22105964479403,0.35276967930029157,-0.0007288629737609575
464,695181600,46.99467905837151,0.5306372549019607,-0.0020424836601307117
465,695181600,47.872738683313095,0.5330882352941175,0.00040849673202614234
466,697721190,48.0,0.5339052287581699,0.0
467,611121236,2.0,1.0,0.0
468,716753381,30.0,0.3562091503267974,0.0
469,621777309,2.0,1.0,0.0
470,721814604,30.0,0.3836601307189543,0.0
471,604431502,2.0,0.6666666666666666,0.0
472,700294105,28.0,0.35349854227405253,0.0
473,607127979,2.0,0.6666666666666666,0.0
